Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
59,Qualification,Romain S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,573.7,,,96.2,94.0,93.1,96.7,93.6,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
60,Qualification,Ugo T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,573.7,,,93.4,97.7,95.6,96.1,96.8,94.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
61,Qualification,Joris S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,573.0,,,95.9,98.3,91.4,94.4,96.3,96.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
62,Qualification,Justin S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,572.0,,,90.1,97.0,97.2,95.5,95.7,96.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
63,Qualification,Julien ESPACE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,571.5,,,98.5,93.3,94.8,96.6,92.8,95.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
64,Qualification,Quentin CARABINIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,571.0,,,95.6,93.8,93.4,95.6,95.1,97.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
65,Qualification,Grégoire S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,570.7,,,94.0,92.6,101.7,94.0,92.8,95.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
66,Qualification,Aaron C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,570.4,,,96.9,91.7,92.1,98.4,95.1,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
67,Qualification,Esteban S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,569.1,,,88.7,94.5,94.7,95.2,98.3,97.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
68,Qualification,Alban C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,568.5,,,95.7,96.1,91.8,92.1,97.3,95.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
69,Qualification,Tom S.O.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,568.4,,,92.6,97.7,96.4,92.8,97.6,91.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
70,Qualification,Alessio STEP,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,567.9,,,90.3,95.1,93.6,96.7,94.9,97.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
71,Qualification,Célestin S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,567.3,,,95.5,89.8,97.5,94.5,94.6,95.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
72,Qualification,Léo A.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,566.8,,,96.6,91.5,98.9,86.9,95.5,97.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
73,Qualification,Noah T.M.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,566.7,,,93.2,98.1,91.8,95.5,92.9,95.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
74,Qualification,Paul ESPACE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,566.3,,,93.2,93.4,94.0,93.8,95.8,96.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
75,Qualification,Mathieu TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,566.0,,,95.1,96.9,97.5,93.5,88.9,94.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
76,Qualification,Nathan T.O.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,565.8,,,91.4,94.3,94.1,94.5,95.3,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
77,Qualification,Cyprien T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,565.6,,,97.0,93.3,97.7,93.0,89.6,95.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
78,Qualification,Aymerik AVANT,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,564.9,,,92.6,91.9,92.8,97.8,95.4,94.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
79,Qualification,Yann CERCLE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,564.1,,,86.0,97.1,95.2,91.7,98.8,95.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
80,Qualification,Léo A.S.A.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,562.1,,,96.8,91.0,95.1,92.1,96.6,90.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
81,Qualification,Maxence ASS.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,561.9,,,96.6,93.2,91.4,92.9,95.4,92.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
82,Qualification,Samuel AMITIE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,555.5,,,90.0,96.7,87.7,91.4,95.3,94.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
83,Qualification,Théo C.T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,553.5,,,89.1,96.1,89.0,92.6,93.7,93.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
84,Qualification,Adrien A.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,553.2,,,93.1,95.4,91.0,90.7,93.3,89.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
85,Qualification,Malone CSG,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,548.9,,,90.3,88.6,94.3,91.0,91.0,93.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
86,Qualification,Maho S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets garçons,547.0,,,91.4,93.6,92.2,89.4,93.9,86.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2023.pdf
1,Qualification,HELARD Lucile,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,627.9,,,103.9,103.7,104.3,106.1,104.7,105.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
2,Qualification,POMES Tifenn,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,627.6,,,104.7,103.6,104.7,105.2,105.1,104.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
3,Qualification,HERBULOT Manon,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,620.7,,,102.2,105.1,105.1,102.5,103.8,102.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
4,Qualification,DELABRE Alicia,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,618.2,,,102.0,103.0,103.9,102.7,102.7,103.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
5,Qualification,BRACKMAN Anceline,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,616.9,,,103.4,103.2,103.7,103.2,103.4,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
6,Qualification,ECALE Héléna,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,615.1,,,101.3,101.6,103.1,104.2,102.4,102.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
7,Qualification,WOLF Morgane,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,613.0,,,102.9,100.0,103.8,102.7,102.5,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
8,Qualification,Madison S.M.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,612.2,,,103.0,101.3,102.7,103.6,102.8,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
9,Qualification,Océane S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,611.2,,,101.3,101.2,102.3,102.8,103.2,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
10,Qualification,Lily T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,610.5,,,101.1,100.6,101.2,101.4,102.9,103.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
11,Qualification,Léa FTA,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,609.8,,,101.7,100.8,101.2,101.9,103.4,100.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
12,Qualification,Enora CARABINE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,609.6,,,102.0,103.0,101.7,101.4,99.2,102.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
13,Qualification,Tiphaine T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,609.4,,,101.7,101.5,101.4,101.5,102.2,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
14,Qualification,Laureen S.M.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,608.8,,,103.3,102.6,101.4,101.8,99.3,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
15,Qualification,Laurianne ALERTE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,608.6,,,100.2,99.4,103.3,102.1,103.3,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
16,Qualification,Ela T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,608.3,,,103.1,101.0,102.1,100.2,101.6,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
17,Qualification,Stella ALERTE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,608.0,,,102.2,101.6,100.5,101.8,100.1,101.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
18,Qualification,Emma LA,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,607.3,,,99.4,101.5,100.9,100.7,101.3,103.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
19,Qualification,Enora A.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,607.0,,,103.2,103.9,98.9,101.1,100.0,99.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
20,Qualification,Rose C.S.A.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,606.1,,,99.7,100.9,102.4,99.9,101.1,102.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
21,Qualification,Bélinda S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,604.9,,,97.4,102.0,99.6,101.1,103.7,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
22,Qualification,Sarah CIBLE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,604.6,,,101.5,102.0,102.0,97.7,101.1,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
23,Qualification,Louise ATLANTIC,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,604.1,,,98.1,101.6,103.2,101.8,100.3,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
24,Qualification,Ivana C.T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,604.0,,,100.8,99.0,99.6,101.9,102.9,99.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
25,Qualification,Zoé S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,603.9,,,101.8,99.2,98.5,100.0,102.9,101.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
26,Qualification,Emeline TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,603.5,,,97.9,100.9,103.5,99.8,101.1,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
27,Qualification,Eva S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,602.9,,,100.6,98.1,100.3,100.5,102.4,101.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
28,Qualification,Lolita S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,602.6,,,102.5,98.5,100.4,102.2,98.9,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
29,Qualification,SOPRANI Lilas,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,602.5,,,100.3,98.6,100.0,101.0,102.1,100.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
30,Qualification,Lola T.M.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,602.3,,,99.9,100.7,100.6,100.7,101.6,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
31,Qualification,Coralie USPV,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,601.5,,,99.7,100.6,101.6,98.9,98.9,101.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
32,Qualification,Lana REVEIL,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,601.2,,,101.5,98.5,100.4,102.0,97.3,101.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
33,Qualification,Eloïse SOLIDARITE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,601.2,,,101.5,100.1,98.7,99.6,100.5,100.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
34,Qualification,Klervie STELLA,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,599.9,,,101.1,99.0,101.3,101.4,97.6,99.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
35,Qualification,Amélie CLUB,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,599.4,,,101.0,100.0,96.5,101.7,100.2,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
36,Qualification,Eva S.G.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,599.3,,,97.5,99.5,101.0,102.4,96.7,102.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
37,Qualification,Alyson A.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,599.2,,,99.2,100.5,100.5,99.2,101.3,98.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
38,Qualification,Emma TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,598.8,,,96.3,100.2,99.8,100.9,102.3,99.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
39,Qualification,Tess CHEVALIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,598.7,,,100.1,99.1,100.3,97.2,101.4,100.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
40,Qualification,Jeanne CTB,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,598.3,,,98.5,97.8,100.7,100.0,102.4,98.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
41,Qualification,Eva A.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,598.2,,,97.8,97.0,100.6,100.4,100.2,102.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
42,Qualification,Sofija A.S.A.M.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,598.1,,,101.2,98.6,98.8,98.8,100.9,99.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
43,Qualification,Nawel T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,597.9,,,100.0,98.8,100.9,100.0,99.0,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
44,Qualification,Ambre CARAB.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,596.7,,,99.0,95.9,101.6,104.4,100.0,95.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
45,Qualification,Lily T.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,596.3,,,98.2,99.8,100.9,100.5,96.4,100.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
46,Qualification,Lucie A.S.T.A.M.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,595.8,,,99.4,98.7,97.6,97.4,101.6,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
47,Qualification,Lucile L.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,595.5,,,96.6,101.3,97.8,100.9,102.9,96.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
48,Qualification,Ange A.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,594.9,,,97.0,100.2,101.1,99.3,97.4,99.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
49,Qualification,Margaux A.S.O.R.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,593.6,,,99.0,100.4,96.2,98.5,98.4,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
50,Qualification,Mélisande A.S.O.R.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,593.1,,,98.7,98.6,97.3,100.8,99.8,97.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
51,Qualification,Marylaine E.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,593.0,,,99.3,99.2,97.4,97.2,99.0,100.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
52,Qualification,Loane A.M.I.E.N.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,592.9,,,97.5,98.3,97.1,98.8,103.5,97.7,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
53,Qualification,MUNOZ Noha,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,592.5,,,100.3,98.5,97.8,98.0,99.8,98.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
54,Qualification,Pauline S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,592.3,,,99.9,96.0,97.6,99.1,99.7,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
55,Qualification,Sophie A.I.S.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,592.1,,,95.5,97.1,100.0,99.9,98.4,101.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
56,Qualification,Manon T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,591.8,,,98.0,100.0,99.5,98.1,98.6,97.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
57,Qualification,Clarisse AMICALE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,591.6,,,97.4,94.9,102.5,97.3,100.3,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
58,Qualification,Lilou E.T.C.V.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,591.5,,,96.2,95.8,101.1,99.8,100.4,98.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
59,Qualification,Cyrine CARABINIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,589.4,,,97.6,100.9,97.0,102.9,95.6,95.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
60,Qualification,Lilou C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,589.1,,,97.7,97.3,98.6,98.7,97.6,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
61,Qualification,Auregane STELLA,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,588.6,,,96.6,100.5,98.1,94.9,99.2,99.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
62,Qualification,Tiphaine A.L.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,588.5,,,96.9,98.9,97.5,100.1,98.2,96.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
63,Qualification,Lisa U.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,588.4,,,98.4,100.0,96.4,97.7,100.5,95.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
64,Qualification,Anaïs S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,588.2,,,95.2,93.5,100.7,99.9,100.4,98.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
65,Qualification,Charlotte S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,587.0,,,98.7,97.2,98.6,97.5,97.0,98.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
66,Qualification,CHERKI Cléa,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,586.4,,,96.6,98.1,99.1,98.6,95.0,99.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
67,Qualification,Emma S.S.C.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,586.1,,,96.0,97.3,97.3,97.6,101.0,96.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
68,Qualification,Chimène U.S.C.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,585.6,,,98.5,96.3,95.4,94.1,100.9,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
69,Qualification,Lydie C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,584.7,,,97.9,98.8,97.0,95.4,98.3,97.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
70,Qualification,Elise TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,584.4,,,97.8,99.9,98.0,95.2,97.7,95.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
71,Qualification,Sydney TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,583.0,,,100.7,94.7,95.4,97.9,96.0,98.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
72,Qualification,Louise BAYEUX,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,581.0,,,95.1,100.3,97.7,95.9,99.4,92.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
73,Qualification,Alicia ESPERANCE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,580.9,,,98.1,98.2,97.1,99.2,96.3,92.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
74,Qualification,Inès CARABINIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,580.6,,,94.3,95.9,98.9,97.9,100.6,93.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
75,Qualification,Alice S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,580.4,,,95.6,97.3,98.9,98.9,91.3,98.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
76,Qualification,Eloïse U.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,579.7,,,96.3,97.3,96.0,97.4,95.7,97.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
77,Qualification,Juliette USPV,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,579.5,,,99.5,92.0,95.8,93.5,99.0,99.7,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
78,Qualification,Ange T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,578.4,,,95.3,96.5,97.5,95.4,99.5,94.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
79,Qualification,Juliane TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,578.2,,,90.8,101.0,98.2,96.2,97.8,94.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
