Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
18,Qualification,BALLEREAU Céline,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,543.0,,,91.0,84.0,96.0,96.0,86.0,90.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
19,Qualification,FREY Camille,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,541.0,,,91.0,87.0,94.0,93.0,87.0,89.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
20,Qualification,GALVEZ Marie,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,540.0,,,90.0,89.0,99.0,98.0,81.0,83.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
21,Qualification,CHAMPAGNE Aurélie,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,537.0,,,88.0,89.0,94.0,93.0,90.0,83.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
22,Qualification,DAVID Elena,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,537.0,,,83.0,90.0,97.0,94.0,85.0,88.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
23,Qualification,GOUBIER Audrey,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,536.0,,,92.0,80.0,94.0,93.0,87.0,90.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
24,Qualification,PROT Céline,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,534.0,,,85.0,89.0,94.0,94.0,85.0,87.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
25,Qualification,JAUBERT Laurène,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,534.0,,,94.0,86.0,93.0,95.0,83.0,83.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
26,Qualification,BONAL Nathalie,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,532.0,,,93.0,84.0,96.0,92.0,83.0,84.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
27,Qualification,MARIE Charlotte,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,530.0,,,85.0,89.0,97.0,94.0,84.0,81.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
28,Qualification,JUNG Pauline,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,529.0,,,89.0,91.0,92.0,94.0,86.0,77.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
29,Qualification,MAZERT Mathilde,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,525.0,,,86.0,87.0,95.0,85.0,90.0,82.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
30,Qualification,CADIERE Axelle,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,525.0,,,86.0,83.0,91.0,94.0,87.0,84.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
31,Qualification,DUBIN Isabelle,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,525.0,,,83.0,90.0,96.0,92.0,79.0,85.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
32,Qualification,FISCHER Delphine,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,523.0,,,84.0,91.0,96.0,94.0,79.0,79.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
33,Qualification,KERIVEL Karine,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,521.0,,,88.0,85.0,96.0,96.0,75.0,81.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
34,Qualification,BERDOU Emilie,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,515.0,,,87.0,83.0,89.0,94.0,81.0,81.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
35,Qualification,DAVID Fabienne-Corine,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,514.0,,,86.0,79.0,96.0,94.0,82.0,77.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
36,Qualification,CECILIA Lauryne,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,512.0,,,90.0,88.0,86.0,86.0,81.0,81.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
37,Qualification,THIRIOUX Laurence,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,508.0,,,91.0,93.0,94.0,96.0,70.0,64.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
38,Qualification,LISSARDY Carole,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,505.0,,,84.0,75.0,90.0,92.0,82.0,82.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
39,Qualification,SAINT SANS Annyline,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,504.0,,,87.0,79.0,82.0,93.0,82.0,81.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
40,Qualification,DANIEL Lou,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,504.0,,,87.0,74.0,93.0,94.0,77.0,79.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
41,Qualification,ANGLERAUX Caroline,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,495.0,,,78.0,82.0,94.0,95.0,77.0,69.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
42,Qualification,LEFAUCHEUX Nicole,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,492.0,,,78.0,80.0,92.0,91.0,75.0,76.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
43,Qualification,VASSEUR Amélie,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,491.0,,,79.0,65.0,91.0,93.0,81.0,82.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
44,Qualification,BERTHELOT Nelly,2018-07-17,Championnat de France 25/50 m 2017,,502 Carabine 3 x 20 Dames 1,491.0,,,86.0,74.0,94.0,89.0,77.0,71.0,,,,,,,,,,,,Carabine 50m 3x20,50m Women.pdf
