Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
37,Qualification,LYS Thomas,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,588.4,,,100.2,99.7,95.7,99.0,97.4,96.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
38,Qualification,BERTRAND Maxence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,588.1,,,101.4,98.8,99.1,97.9,95.3,95.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
39,Qualification,LEPAGE Jérémy,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,588.0,,,98.1,96.6,96.6,99.5,98.4,98.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
40,Qualification,PROFICET Quentin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,587.9,,,97.2,96.6,99.0,95.9,100.2,99.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
41,Qualification,HEURTEBISE Alexis,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,587.5,,,98.1,100.4,99.6,97.4,93.6,98.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
42,Qualification,ROUVE Dylan,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,587.2,,,94.3,100.9,99.8,99.1,97.5,95.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
43,Qualification,CHARRE Kévin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,586.9,,,95.2,96.7,97.4,99.2,99.0,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
44,Qualification,KOCH Florian,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,586.6,,,97.7,99.5,95.2,95.0,98.1,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
45,Qualification,FRANGEUL Killian,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,586.4,,,97.4,96.2,98.6,96.7,99.0,98.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
46,Qualification,PAYET Antoine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,586.2,,,97.2,98.1,99.1,97.4,98.1,96.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
47,Qualification,CUNIN Terry,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,586.0,,,94.6,99.0,96.8,95.7,101.3,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
48,Qualification,BALD Yann,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,585.5,,,98.0,98.8,94.5,97.2,98.6,98.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
49,Qualification,BILLOTTE Thomas,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,585.2,,,96.0,98.4,97.5,100.1,97.2,96.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
50,Qualification,DUBOIS Flavien,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,585.0,,,96.7,97.6,98.6,95.1,98.0,99.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
51,Qualification,OLESSINA Alexandre,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,584.5,,,95.7,99.0,98.0,98.0,98.5,95.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
52,Qualification,BLAIZE Hugo,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,584.4,,,95.5,97.3,97.9,97.1,99.6,97.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
53,Qualification,LAURENCE Baptiste,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,584.3,,,99.3,97.2,99.9,95.5,97.9,94.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
54,Qualification,SOUMBO François,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,584.1,,,101.6,96.3,97.1,97.1,94.9,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
55,Qualification,BEAUMATIN Yohan,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,581.3,,,93.5,95.9,101.6,95.1,98.1,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
56,Qualification,SORNIQUE Théophile,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,581.0,,,97.0,96.2,95.5,97.2,97.5,97.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
57,Qualification,PUECH Mathys,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,580.0,,,93.4,96.4,101.0,97.4,95.6,96.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
58,Qualification,BOURDIN Thibault,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,579.9,,,97.5,96.9,94.9,98.7,94.7,97.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
59,Qualification,BEUCHER Maxence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,579.3,,,96.4,97.7,93.8,99.6,96.9,94.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
60,Qualification,DERCOURT Maxime,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,578.4,,,100.8,97.5,94.4,93.4,98.2,94.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
61,Qualification,LE MAITRE Florent,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,576.8,,,95.7,96.2,95.0,96.8,96.1,97.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
62,Qualification,LEROUX Paul,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,576.5,,,91.9,99.1,100.9,95.5,94.4,94.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
63,Qualification,MESSAGER Jérôme,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,575.7,,,97.2,95.2,95.5,96.4,96.1,95.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
64,Qualification,GRESLE Yohan,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,575.5,,,97.9,92.5,95.4,93.3,97.2,99.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
65,Qualification,DEMOUGIN Ewen,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,574.8,,,93.2,98.1,96.7,95.5,98.7,92.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
66,Qualification,PERROT Tanguy,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,574.4,,,95.8,96.3,98.9,95.2,94.7,93.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
67,Qualification,BALERET Nicolas,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,574.1,,,89.1,100.6,101.3,96.1,95.8,91.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
68,Qualification,SCHAAL Nicolas,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,573.6,,,98.2,95.7,94.1,98.6,93.8,93.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
69,Qualification,SOULA Julien,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,573.4,,,97.0,95.8,94.3,95.3,97.8,93.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
70,Qualification,RAMMELAERE Nicolas,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,573.2,,,91.4,92.6,95.6,97.4,96.6,99.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
71,Qualification,NOCETTI Alexandre,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,571.8,,,94.9,92.8,95.6,100.8,92.2,95.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
72,Qualification,LAMIOT Guillaume,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,570.9,,,94.8,92.6,99.9,94.0,95.9,93.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
73,Qualification,MAITREJEAN Alexis,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,570.2,,,93.6,91.2,97.0,97.4,94.9,96.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
74,Qualification,BONNEAU Damien,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,570.0,,,95.5,97.7,93.8,93.9,95.3,93.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
75,Qualification,ALBERT Clément,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,569.3,,,92.9,93.8,95.3,99.2,93.2,94.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
76,Qualification,LHOSTE Valentin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,568.2,,,96.6,94.4,95.5,94.0,96.0,91.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
77,Qualification,RAULT Vincent,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,568.1,,,95.2,93.8,96.2,95.2,93.3,94.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
78,Qualification,LENOIR Anthonin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,565.0,,,97.1,90.3,96.9,90.8,92.5,97.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
79,Qualification,JULIEN Mathys,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,564.1,,,95.4,91.3,97.8,88.7,95.9,95.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
80,Qualification,APPELSHAUSER Merlin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,563.7,,,90.7,98.6,94.0,95.8,89.8,94.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
81,Qualification,JOLY Damien,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,557.6,,,87.0,96.0,96.1,95.3,93.5,89.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
82,Qualification,NICAULT Kévin,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,556.7,,,93.8,91.8,91.1,93.0,92.8,94.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
83,Qualification,ECHEVARNE Samuel,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors garçons,556.4,,,90.4,95.1,92.7,91.3,98.1,88.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2019.pdf
1,Qualification + Final,KRUMM Clémentine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,623.0,225.1,,105.2,102.1,103.2,104.7,102.9,104.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
2,Qualification + Final,BORDET Jade,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,620.5,249.5,,101.1,103.9,102.9,103.7,105.4,103.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
3,Qualification + Final,ALLEZARD Justine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,620.0,204.4,,103.0,105.5,102.6,102.8,102.0,104.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
4,Qualification + Final,JEANNOT Marine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,617.1,141.2,,104.1,103.5,102.3,101.6,101.8,103.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
5,Qualification + Final,WILLOT Louisa,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,613.6,183.9,,102.1,103.4,102.2,101.4,102.5,102.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
6,Qualification + Final,DEBROUX Adeline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,613.1,162.1,,100.8,101.5,103.2,101.2,104.1,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
7,Qualification + Final,FERRIOL Florence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,611.9,246.0,,102.3,101.4,103.4,102.7,101.2,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
8,Qualification + Final,ROETTELE Lisa,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,611.8,114.3,,101.2,101.3,101.8,103.1,102.8,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
9,Qualification,BOGARD Floriane,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,611.5,,,99.4,102.4,102.4,103.7,103.7,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
10,Qualification,HAMELIN Coline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,611.3,,,102.6,102.6,100.7,101.6,101.6,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
11,Qualification,LEMESLE Marine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,610.9,,,100.3,102.6,101.5,100.8,103.7,102.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
12,Qualification,PICARD Justine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,610.8,,,100.7,105.0,100.9,100.4,102.6,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
13,Qualification,GUENOUX Clémence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,610.6,,,102.3,101.5,103.0,101.0,101.2,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
14,Qualification,SABATIER Manon,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,608.5,,,102.3,100.5,102.8,100.6,100.1,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
15,Qualification,SAÎDANE Emna,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,607.6,,,98.8,103.3,102.2,101.9,101.0,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
16,Qualification,GIRARD Agathe,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,605.7,,,102.0,99.9,102.4,101.0,101.9,98.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
17,Qualification,MAURIERES Marine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,605.4,,,99.6,101.0,100.9,101.5,102.5,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
18,Qualification,DANTEUILLE Marie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,605.1,,,100.4,101.2,102.3,99.5,100.6,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
19,Qualification,LEROUX Laëtitia,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,604.8,,,101.7,99.5,101.8,100.7,101.0,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
20,Qualification,SOUCHON Marion,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,604.7,,,103.0,101.7,100.9,99.1,96.9,103.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
21,Qualification,DAMBRIN Julie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,604.4,,,100.3,101.3,99.5,102.4,99.4,101.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
22,Qualification,VAYRETTE Mélissa,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,604.3,,,102.1,99.7,101.3,100.5,99.5,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
23,Qualification,DIDIER Gaëlle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,604.0,,,101.1,99.3,101.5,102.0,99.0,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
24,Qualification,MANATA Cassandra,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,603.7,,,101.6,98.3,98.3,104.2,99.9,101.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
25,Qualification,PINATEAU Audrey,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,603.6,,,102.5,102.7,100.3,100.6,100.4,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
26,Qualification,BRIS Alicia,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,603.5,,,97.9,101.1,98.8,101.5,103.0,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
27,Qualification,NEUFELD Fanny,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,603.0,,,101.1,100.8,100.9,102.7,100.1,97.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
28,Qualification,OWOLABI Corrina,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,602.5,,,99.2,101.0,101.0,100.9,101.7,98.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
29,Qualification,ZOCCARATO Célia,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,600.9,,,100.8,99.6,98.7,103.0,98.8,100.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
30,Qualification,MICHEL Constance,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,600.8,,,99.7,100.0,100.5,99.6,100.5,100.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
31,Qualification,MOMBERT Claire,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,600.8,,,101.8,101.4,101.9,100.0,97.2,98.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
32,Qualification,COLIN Clémence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,599.6,,,100.9,99.4,101.5,100.0,100.7,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
33,Qualification,ALBOURIE Lauriane,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,599.6,,,101.7,97.6,99.8,97.9,100.3,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
34,Qualification,MARIEL Lucile,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,599.0,,,96.0,101.5,100.4,100.0,101.8,99.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
35,Qualification,MARTEAU Noémie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,597.8,,,98.2,99.2,97.9,100.2,102.4,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
36,Qualification,VARDANEGA Jade,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,597.1,,,104.1,100.5,99.7,97.3,98.1,97.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
37,Qualification,ROETTELE Lucie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,597.0,,,100.9,99.5,98.8,100.0,97.4,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
38,Qualification,DUPIN Léa,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,596.9,,,98.8,99.7,99.3,101.5,101.5,96.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
39,Qualification,MEDEIROS Venicia,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,596.7,,,99.1,101.0,97.9,94.6,101.9,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
40,Qualification,CHEVAL Mathilde,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,596.5,,,99.2,98.4,102.7,97.7,96.5,102.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
41,Qualification,BIRE-STEENWEG Manon,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,596.4,,,102.6,100.8,100.6,98.4,97.9,96.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
42,Qualification,UNGERER Mathilde,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,596.3,,,102.7,100.4,98.8,99.8,97.0,97.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
43,Qualification,BOISLEVE Camille,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,595.7,,,96.2,97.4,98.1,100.4,102.8,100.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
44,Qualification,MARTEL Fanny,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,595.5,,,98.1,100.9,96.3,101.6,100.7,97.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
45,Qualification,PROST-ROMAND Manon,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,595.1,,,98.5,101.6,101.3,97.1,101.8,94.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
46,Qualification,DECOUDU Marine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,595.1,,,100.0,99.3,103.0,98.9,98.2,95.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
47,Qualification,MARCHAL Emma,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,593.5,,,99.9,99.0,99.4,98.8,101.0,95.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
48,Qualification,VANZEVEREN Aurore,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,593.2,,,97.2,101.3,96.0,100.5,98.8,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
49,Qualification,GUENARD Gaëlle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,592.7,,,97.4,101.6,95.9,98.2,99.4,100.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
50,Qualification,BREUIL Marie-Amélie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,592.4,,,97.7,97.5,97.8,99.8,99.6,100.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
51,Qualification,ARGOUT Iloane,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,592.1,,,98.5,97.1,96.5,95.7,103.2,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
52,Qualification,FRONTIERE Sarah,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,591.9,,,100.4,99.4,96.8,100.2,95.7,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
53,Qualification,RUINET Alexandra,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,591.8,,,98.0,98.0,98.5,99.9,100.4,97.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
54,Qualification,PABOIS Lucile,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,590.9,,,95.8,97.3,97.7,100.0,98.4,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
55,Qualification,MARTINEZ Flora,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,590.4,,,98.1,100.7,98.6,96.6,97.7,98.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
56,Qualification,NAVET Elena,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,590.3,,,100.9,96.8,97.4,99.2,95.9,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
57,Qualification,FOULON Marie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Juniors filles,589.9,,,99.2,99.5,96.6,98.9,100.6,95.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2019.pdf
