Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
48,Qualification,RÉMOND Lyne,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,601.2,,,97.5,100.2,100.9,102.3,101.7,98.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
49,Qualification,ROY Marie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,600.2,,,99.3,101.7,91.7,102.3,101.2,104.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
50,Qualification,VERMET Solaine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,599.8,,,99.7,98.3,101.3,100.9,99.5,100.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
51,Qualification,MERCIER Céline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.8,,,100.9,99.2,100.0,96.6,101.4,100.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
52,Qualification,STORAI Lisandra,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.7,,,97.8,97.7,100.3,102.6,99.7,100.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
53,Qualification,ARGOUT Iloane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.4,,,100.0,98.9,95.6,101.3,100.6,102.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
54,Qualification,MARCHAL Emma,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.3,,,100.3,98.3,100.2,100.1,100.2,99.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
55,Qualification,JORONEN Milla,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.0,,,96.4,98.8,98.6,101.1,101.9,101.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
56,Qualification,BRIS Alicia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,598.0,,,97.4,100.8,100.4,99.0,102.8,97.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
57,Qualification,RAUNIER Aurore,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,597.7,,,97.9,97.4,101.7,102.0,100.1,98.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
58,Qualification,THOMAS Solenne,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,597.6,,,98.9,96.9,101.9,102.0,98.6,99.3,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
59,Qualification,BOISSERIE Liona,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,597.1,,,99.5,100.1,95.9,100.8,99.8,101.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
60,Qualification,JANY Christelle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,597.1,,,96.2,99.0,102.7,100.1,98.9,100.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
61,Qualification,WOLFF Nadine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,596.9,,,99.6,95.6,99.7,99.1,100.8,102.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
62,Qualification,VIGNIER Laurine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,596.5,,,98.7,99.1,98.2,100.9,101.4,98.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
63,Qualification,BREGNARD Elise,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,595.6,,,99.9,98.7,98.2,98.3,100.4,100.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
64,Qualification,CHEVAL Angèle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,595.2,,,98.4,98.5,101.8,96.5,100.4,99.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
65,Qualification,ATKIN-AUDOIRE Aude,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,595.1,,,95.4,96.8,103.0,101.5,98.6,99.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
66,Qualification,BASTIDE Gwendoline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,595.0,,,101.7,96.8,99.1,100.4,102.0,95.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
67,Qualification,ALTHUSER Véronique,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,594.8,,,95.9,100.8,98.0,99.8,100.2,100.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
68,Qualification,SENEGAS Camille,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,593.5,,,100.7,98.3,95.8,99.3,99.8,99.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
69,Qualification,MARTEAU Noémie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,593.2,,,98.2,95.1,94.2,102.6,102.0,101.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
70,Qualification,BREUIL Marie-Amélie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,592.8,,,99.8,97.8,96.9,97.3,100.4,100.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
71,Qualification,PIETRI Marina,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,592.5,,,99.2,99.6,97.4,98.6,99.3,98.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
72,Qualification,VIRGONE Candice,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,591.8,,,95.1,100.0,102.4,99.2,96.2,98.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
73,Qualification,RAHOUL Claire,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,590.6,,,96.5,99.8,96.8,100.4,98.4,98.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
74,Qualification,PERRIER Elody,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,590.0,,,94.1,99.7,98.1,99.2,98.3,100.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
75,Qualification,DIAS AFONSO,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,589.6,,,100.3,97.3,98.2,97.5,98.4,97.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
76,Qualification,GAUTIER Laura,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,588.4,,,96.6,99.9,95.4,95.6,102.3,98.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
77,Qualification,GUENOUX Clémence,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,584.7,,,97.3,95.8,100.4,99.7,96.0,95.5,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
78,Qualification,FLAMAND Mathilde,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,578.6,,,98.3,93.9,95.8,95.7,97.5,97.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
79,Qualification,CORDIÉ Marie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,575.3,,,98.3,95.6,95.9,95.9,94.7,94.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
80,Qualification,LE FLOCH,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,573.4,,,93.5,95.0,99.1,91.5,99.8,94.5,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
1,Qualification,CASTAGNOLI Lorna,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,625.3,,,104.5,105.6,104.7,102.6,102.7,105.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
2,Qualification,KISSENBERGER Lucie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,622.3,,,103.0,104.0,104.2,104.7,103.4,103.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
3,Qualification,POMES Tifenn,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,622.2,,,102.4,104.3,104.0,104.2,102.8,104.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
4,Qualification,CHALENDAR Emma,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,620.1,,,102.1,104.4,104.4,102.0,104.8,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
5,Qualification,CALONNEC Louna,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,619.3,,,103.6,101.1,102.6,105.5,102.3,104.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
6,Qualification,POUYET Jeanne,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,618.9,,,102.4,102.5,103.9,102.3,103.7,104.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
7,Qualification,BRACKMAN Anceline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,618.8,,,103.0,103.0,104.7,101.9,103.9,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
8,Qualification,MAXY Victoria,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,618.6,,,103.8,102.0,103.1,103.7,101.9,104.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
9,Qualification,AUGUSTO Louise,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,618.2,,,102.0,103.0,104.4,106.4,102.2,100.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
10,Qualification,JOUANEST Laureen,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,618.0,,,103.3,103.3,102.9,104.3,101.9,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
11,Qualification,DEVAUX Cassandre,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,617.2,,,104.4,101.3,103.5,101.5,102.3,104.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
12,Qualification,GENEST Mathilde,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,616.9,,,100.8,102.9,101.7,103.5,103.7,104.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
13,Qualification,DELABRE Alicia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,615.7,,,103.7,103.1,101.7,102.0,103.0,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
14,Qualification,GAILLARD Stella,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,615.5,,,102.7,101.4,104.7,103.9,102.1,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
15,Qualification,PETRONE Agathe,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,615.3,,,101.1,102.6,102.7,103.5,102.6,102.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
16,Qualification,KNOPPERS Gwenn,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,614.5,,,101.0,103.6,100.7,103.3,103.9,102.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
17,Qualification,GIRARDIN Typhaine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,613.8,,,102.2,102.0,101.1,101.2,103.4,103.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
18,Qualification,JUSTE Emeline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,613.8,,,101.2,102.4,101.2,104.4,103.1,101.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
19,Qualification,SCHAFF Marion,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,612.6,,,102.3,103.0,101.5,103.1,102.0,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
20,Qualification,GIRETTI Lou,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,612.4,,,99.7,102.6,102.8,103.8,101.3,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
21,Qualification,DURET Ilona,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,611.6,,,101.0,101.7,105.6,101.8,100.2,101.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
22,Qualification,VIALATTE Estelle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,611.1,,,99.8,100.7,104.2,100.6,104.5,101.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
23,Qualification,RENTET Lily,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,611.0,,,102.5,101.0,101.5,100.5,103.1,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
24,Qualification,VIDAL Ambre,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,610.7,,,99.9,102.6,102.0,101.9,103.1,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
25,Qualification,DEROC Océane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,609.4,,,104.2,101.2,101.2,102.9,99.5,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
26,Qualification,UJIC Sofia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,609.0,,,102.8,100.8,101.0,101.0,102.3,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
27,Qualification,WOLF Morgane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,608.7,,,100.2,104.5,98.9,101.5,103.5,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
28,Qualification,DESCAMPS Ilana,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,608.6,,,98.4,104.4,101.2,101.8,101.9,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
29,Qualification,CADOUX Lylou,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,608.3,,,99.4,100.0,99.5,103.1,102.9,103.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
30,Qualification,COULANGES Laurianne,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,608.2,,,99.5,102.4,102.0,101.2,101.3,101.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
31,Qualification,GARRIGUE Alizia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,607.9,,,102.0,102.8,101.7,98.8,101.4,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
32,Qualification,JANSSAUD Rose,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,607.3,,,101.3,99.0,102.8,102.4,101.3,100.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
33,Qualification,BRUNET Clothilde,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,606.8,,,100.1,101.2,100.4,100.7,101.2,103.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
34,Qualification,BOUDOUX Cécile,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,606.3,,,101.8,100.5,100.6,100.5,101.5,101.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
35,Qualification,DUBOIS Lucie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,605.3,,,100.6,100.2,99.8,100.2,101.3,103.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
36,Qualification,HENRY Maïwenn,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,604.7,,,98.2,103.6,99.6,102.0,101.1,100.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
37,Qualification,SCLAUNICH Tiphaine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,604.2,,,101.4,99.5,100.1,101.4,101.6,100.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
38,Qualification,HEMMERY Clarisse,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,603.9,,,99.2,101.2,100.7,101.4,99.7,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
39,Qualification,JUSSUREAUX Lana,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,603.8,,,102.3,100.0,100.1,101.5,101.3,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
40,Qualification,PAILLE Océane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,603.3,,,102.0,99.6,101.7,102.9,99.0,98.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
41,Qualification,MORAND Luanne,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,603.1,,,100.2,100.0,101.1,99.0,102.4,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
42,Qualification,DELTEIL Auriane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,602.6,,,97.4,99.1,99.6,103.4,100.8,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
43,Qualification,WILLIOT Elise,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,602.2,,,98.8,99.2,100.0,102.1,100.2,101.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
44,Qualification,GARNIER Gabrielle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,602.0,,,100.3,98.7,99.6,100.2,101.1,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
45,Qualification,BLANC Amandine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,601.7,,,98.8,102.6,101.4,98.6,100.6,99.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
46,Qualification,GREGOIRE Justine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,601.6,,,100.7,99.8,100.3,98.8,102.2,99.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
47,Qualification,DELAYE Lou-Ann,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,601.5,,,101.6,98.3,102.1,100.5,99.7,99.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
48,Qualification,BASUYAUX Bélinda,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,601.1,,,98.7,101.8,98.2,102.1,100.4,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
49,Qualification,GALLAIS Pauline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,600.9,,,100.2,100.2,100.7,96.7,100.7,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
50,Qualification,POINSIGNON Zoé,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,600.8,,,98.2,99.9,99.4,100.7,100.1,102.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
51,Qualification,SOUVIGNET CHERKI,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,599.7,,,98.5,99.7,101.5,100.4,99.1,100.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
52,Qualification,MAINVIS Océane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,599.1,,,101.6,96.9,97.5,102.4,99.8,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
53,Qualification,DESPRÉ-HILDEVERT Léa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,598.5,,,97.7,99.6,100.7,101.2,99.2,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
54,Qualification,COLAS Juliette,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,598.4,,,100.4,98.8,98.5,98.2,100.3,102.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
55,Qualification,BOLVIN Cécillya,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,598.4,,,97.9,99.1,99.4,100.5,101.6,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
56,Qualification,MAYE Manon,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,597.8,,,100.8,98.1,101.0,99.3,99.5,99.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
57,Qualification,MAGNYE Alice,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,597.5,,,101.1,98.2,102.8,99.2,99.0,97.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
58,Qualification,DUCOURNAU Carla,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,597.3,,,100.1,99.8,99.2,98.2,98.7,101.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
59,Qualification,CHASSAING Gabrielle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,597.3,,,98.8,101.6,98.8,100.2,98.5,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
60,Qualification,LEPICIER Maëlis,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,597.1,,,97.6,100.1,99.7,100.3,100.9,98.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
61,Qualification,MULON Alix,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,596.9,,,100.2,99.0,102.1,101.0,98.2,96.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
62,Qualification,KAUS Olivia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,595.6,,,99.3,100.9,100.3,98.3,98.3,98.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
63,Qualification,GOURRAUD Audrey,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,594.6,,,98.3,100.4,97.1,99.3,99.4,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
64,Qualification,JEANMAIRE Camille,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,593.6,,,99.3,97.7,98.1,99.9,96.2,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
65,Qualification,CHEVALLIER Azilis,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,593.4,,,95.6,101.1,98.7,97.7,100.4,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
66,Qualification,REVERDY-ELOY Amélie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,593.3,,,99.0,96.8,98.7,98.1,99.2,101.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
67,Qualification,GANGINI PORCO,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,593.0,,,98.0,98.8,100.3,99.9,96.1,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
68,Qualification,FAMENIAS Jordane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,592.3,,,96.5,100.2,98.0,98.2,100.0,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
69,Qualification,BONNARD Justine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,590.4,,,98.3,97.9,96.0,99.1,99.7,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
70,Qualification,RELION Ela,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,590.4,,,98.6,101.2,100.6,95.1,98.1,96.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
71,Qualification,VAUDE Jessica,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,590.2,,,99.4,98.2,98.6,99.3,97.9,96.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
72,Qualification,LE COLLONNIER,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,590.1,,,96.8,97.9,99.6,99.6,97.0,99.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
73,Qualification,ZINS-RITTER Léa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,589.7,,,99.9,99.1,99.0,99.5,98.0,94.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
74,Qualification,THEILLOU Chloé,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,587.6,,,102.1,95.0,97.9,97.0,98.1,97.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
75,Qualification,FERRUS Manon,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Juniors filles,582.9,,,98.7,99.5,96.6,95.1,95.9,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2024.pdf
